"","State","County","Hispanic","White","Black","Asian","Native","Pacific","Income","TotalPop","Men","Women","Citizen","hospital_count","population_hospital_ratio"
"258","Colorado","yuma",21.45,77.05,0.4,0.1,0.05,0,43675.5,10185,4825,5360,6768,3,3395
"259","Connecticut","fairfield",10.45,77.55,4.1,4,0,0,89120,939983,457634,482349,614992,9,104442.555555556
"260","Connecticut","hartford",9.2,73.6,5.7,3.2,0,0,70771,896943,434784,462159,642103,8,112117.875
"261","Connecticut","litchfield",3.2,92.4,0.7,1.1,0,0,74625,186304,91740,94564,143453,2,93152
"262","Connecticut","middlesex",4.45,89.15,2.2,2.25,0,0,78115.5,165165,80854,84311,127328,18,9175.83333333333
"263","Connecticut","new haven",11.1,72.9,6.4,2.5,0,0,61795,862224,415679,446545,629921,8,107778
"264","Connecticut","new london",6.5,83.7,2.2,2.4,0.1,0,74977,273185,136570,136615,208254,2,136592.5
"265","Connecticut","tolland",3.4,90.7,1.1,2.4,0,0,84791.5,151948,76134,75814,118432,2,75974
"266","Connecticut","windham",3.4,92.1,1.1,0.7,0,0,61500,117470,58212,59258,89695,4,29367.5
"267","Delaware","kent",5.4,62,20.3,1.45,0.15,0,53617,169509,81716,87793,125094,6,28251.5
"268","Delaware","new castle",6.6,63.2,17,2.9,0,0,60786,549643,265915,283728,398536,3,183214.333333333
"269","Delaware","sussex",5.2,82.2,8.7,0.6,0,0,55658,207302,100782,106520,157976,4,51825.5
"270","District of Columbia","district of columbia",7.1,24.5,52.5,2.4,0,0,71354,647484,306674,340810,485116,8,80935.5
"271","Florida","alachua",9.25,64.85,17.4,3.9,0.15,0,38980,254218,122968,131250,195394,2,127109
"272","Florida","baker",2.15,85.25,11.25,0.4,0.1,0,50757,27135,14277,12858,20205,2,13567.5
"273","Florida","bay",4.7,81.2,7,1.6,0.1,0,48786,175353,86800,88553,133949,3,58451
"274","Florida","bradford",4.1,70.45,22.6,0.2,0.05,0,41193,27223,15150,12073,21563,4,6805.75
"275","Florida","brevard",7.5,81,6.5,1.4,0,0,49318,553591,270544,283047,432722,7,79084.4285714286
"276","Florida","broward",23.95,44.4,16.25,2.3,0,0,50587,1843152,894820,948332,1208582,14,131653.714285714
"277","Florida","calhoun",2.7,92.8,4.5,0.2,0.6,0,36875,14615,7991,6624,11165,10,1461.5
"278","Florida","charlotte",6.75,87.4,3.15,0.6,0,0,43412,165783,80718,85065,137030,3,55261
"279","Florida","citrus",4.7,89.8,1.8,0.9,0.2,0,37621,139654,67381,72273,116364,2,69827
"280","Florida","clay",8.55,81.35,6.4,1.25,0.1,0,52420.5,197417,96931,100486,144430,16,12338.5625
"281","Florida","collier",13.1,81.4,1.9,0.6,0,0,56733,341091,167836,173255,234450,3,113697
"282","Florida","columbia",5.1,78.2,11.45,0.55,0,0,42183,67806,35080,32726,51986,9,7534
"283","Florida","desoto",23,67.5,5.4,0,0,0,35910,34957,19756,15201,23054,2,17478.5
"284","Florida","duval",6.9,57,22.6,2.7,0,0,44608,890673,431732,458941,649795,7,127239
"285","Florida","escambia",4.2,67.7,17,1.8,0.2,0,44508,306327,152196,154131,235193,5,61265.4
"286","Florida","flagler",8.35,79.65,8.8,1.7,0,0,49389.5,100783,48229,52554,78525,1,100783
"287","Florida","franklin",3.55,79.4,13.45,0.6,0,0.15,40598,11628,6800,4828,9487,34,342
"288","Florida","gadsden",5.4,29.7,54.1,0,0,0,32839,46424,21995,24429,34242,1,46424
"289","Florida","gulf",3.5,71,18.2,1.1,0.4,0,41108,15785,9235,6550,13149,1,15785
"290","Florida","hamilton",9.8,53,38.4,0,0.3,0,35247,14395,8671,5724,11180,24,599.791666666667
"291","Florida","hardee",40.8,50.6,3.7,0.1,0,0,35619.5,27468,14920,12548,16749,1,27468
"292","Florida","hendry",49.85,34.95,8.2,0.4,0.1,0,37302.5,38363,20318,18045,21508,1,38363
"293","Florida","hernando",10.6,81.45,3.3,0.3,0,0,41521,174809,83978,90831,138022,2,87404.5
"294","Florida","highlands",15.3,72.5,5.9,0.1,0,0,34817.5,98328,47994,50334,75248,2,49164
"295","Florida","hillsborough",20.5,57,9.9,2.3,0,0,50088,1302884,635632,667252,902105,15,86858.9333333333
"296","Florida","holmes",2.5,90.95,2,0.2,0.25,0,35266,19635,10501,9134,15371,3,6545
"297","Florida","indian river",8.1,85.2,4.6,0.8,0,0,40938,142866,68768,74098,110331,2,71433
"298","Florida","jackson",2.9,62.2,27.2,0.1,0.3,0,38000,48900,27124,21776,38701,32,1528.125
"299","Florida","jefferson",2.3,67,29.7,0,0.3,0,44490,14198,7522,6676,11559,47,302.085106382979
"300","Florida","lafayette",13.3,65.25,20.7,0.05,0,0,37669.5,8801,5265,3536,6385,11,800.090909090909
"301","Florida","lake",9,78.75,7.7,0.55,0,0,40510,310561,150126,160435,238840,27,11502.2592592593
"302","Florida","lee",11.6,81.2,1.8,0.7,0,0,47750,663675,325158,338517,484833,10,66367.5
"303","Florida","leon",4.8,60.5,28.65,1.9,0,0,43571,282940,134474,148466,219377,2,141470
"304","Florida","levy",5.2,84,4.8,0.3,0,0,35292,39821,19649,20172,31084,1,39821
"305","Florida","liberty",5,81.15,11.45,0.65,0.25,0,44228,8295,5140,3155,6461,4,2073.75
"306","Florida","madison",4.8,65.6,30.1,0.3,0,0,34423,18729,9869,8860,14575,27,693.666666666667
"307","Florida","manatee",9.55,82.6,3.55,0.95,0,0,47527,343729,166067,177662,252486,3,114576.333333333
"308","Florida","marion",8.3,77.2,8.1,0.5,0,0,37125,336811,161696,175115,264487,28,12028.9642857143
"309","Florida","martin",6.7,87.75,1.9,0.6,0,0,53229,151586,74988,76598,117461,4,37896.5
"310","Florida","miami-dade",66.4,9.3,2.9,0.8,0,0,43609,2639042,1280221,1358821,1521585,21,125668.666666667
"311","Florida","monroe",17.15,73.55,2.45,0.7,0,0,60586,75901,40159,35742,58227,22,3450.04545454545
"312","Florida","nassau",2.3,88.05,4.15,0,0,0,55914,75880,37485,38395,59431,10,7588
"313","Florida","okaloosa",7.8,77.5,6.4,2.8,0,0,54851,192237,97092,95145,144370,3,64079
"314","Florida","okeechobee",17.5,72.7,2.2,1.3,0.1,0,34417,39255,21176,18079,26761,1,39255
"315","Florida","orange",21.8,44.8,10.65,3.35,0,0,44040.5,1229039,603946,625093,835254,38,32343.1315789474
"316","Florida","osceola",49.4,39.5,7.1,2,0,0,44510,300870,148030,152840,198015,5,60174
"317","Florida","palm beach",13.5,67.3,8.6,1.7,0,0,54087,1378806,666577,712229,956277,12,114900.5
"318","Florida","pasco",10.2,82.7,2.6,1.2,0,0,38841,479288,232719,246569,363542,6,79881.3333333333
"319","Florida","pinellas",6.85,81.2,3.5,1.65,0,0,45860,931477,446740,484737,727891,11,84679.7272727273
"320","Florida","polk",14.4,66.3,8.85,0.7,0,0,41771,626676,307017,319659,449232,22,28485.2727272727
"321","Florida","putnam",5.95,78.4,8.8,0.35,0,0,31331.5,72696,35825,36871,54769,6,12116
"322","Florida","santa rosa",4.5,86.9,4.3,1.6,0.2,0,57785,161021,82189,78832,121563,3,53673.6666666667
"323","Florida","sarasota",5.35,88.15,1,1.1,0,0,51395.5,392038,187242,204796,312850,4,98009.5
"324","Florida","seminole",17.2,66.25,8.6,2.75,0,0,56701,437346,211546,225800,324448,3,145782
"325","Florida","sumter",3.1,81.1,7.8,0.3,0.1,0,37334.5,108501,55190,53311,97679,4,27125.25
"326","Florida","suwannee",8.8,82.1,7,0.1,0,0,36731,43595,21647,21948,32665,1,43595
"327","Florida","taylor",1.8,76,17.85,0.3,0.2,0,37880,22685,12781,9904,18064,6,3780.83333333333
"328","Florida","union",4.5,68.6,24.8,0.7,0.4,0,39063,15191,9830,5361,11985,19,799.526315789474
"329","Florida","volusia",5.9,81.6,4.6,0.9,0,0,41558,503719,245481,258238,396271,5,100743.8
"330","Florida","walton",4.6,85.6,2.1,0.5,0,0,36420,59487,30176,29311,45890,3,19829
"331","Florida","washington",2.7,86.4,6.5,0,0.7,0,38233,24629,13478,11151,19377,44,559.75
"332","Georgia","appling",11.5,67.3,15.6,0.3,0,0,36405,18417,9040,9377,13248,1,18417
"333","Georgia","bacon",9.6,76.4,15,0.6,0,0.2,38618,11222,5638,5584,7864,1,11222
"334","Georgia","baker",1.95,54.15,42.95,0.45,0.35,0,44001.5,3292,1579,1713,2576,2,1646
"335","Georgia","baldwin",2.3,53.5,37.3,0.5,0.1,0,30577,45795,22776,23019,36024,4,11448.75
"336","Georgia","barrow",8.7,76.8,7.55,3.15,0,0,51848,72012,36057,35955,49719,1,72012
"337","Georgia","bartow",7.4,82.1,6.5,0.3,0,0,48026,101336,50052,51284,72250,1,101336
"338","Georgia","ben hill",3.1,56.6,34.2,0,0,0,34848,17477,8349,9128,12604,1,17477
"339","Georgia","berrien",2.8,81.2,8.55,0.1,0,0,35671.5,19019,9471,9548,14081,3,6339.66666666667
"340","Georgia","bibb",1.7,32.75,62.3,0.5,0,0,27774,154816,73011,81805,112620,4,38704
"341","Georgia","bleckley",0.7,67.2,29.5,0.6,0.1,0,41486,12746,6099,6647,9749,1,12746
"342","Georgia","brooks",3.9,64.1,26.6,0.2,0,0,31786,15637,7686,7951,11722,1,15637
"343","Georgia","bryan",7.1,75.9,11,1.8,0.3,0,53092,33151,16205,16946,22933,1,33151
"344","Georgia","bulloch",4,62.55,29,1.45,0.2,0,36509,72386,35859,36527,55931,1,72386
"345","Georgia","burke",3.15,50.5,46.6,0,0,0,35134.5,23007,11071,11936,16603,2,11503.5
"346","Georgia","butts",3.8,57.9,36.5,0.1,0.1,0,42533,23445,12451,10994,17915,1,23445
"347","Georgia","calhoun",4.25,32.45,62,0.55,0.2,0,29146.5,6489,3892,2597,5077,10,648.9
"348","Georgia","camden",3.75,70,18.55,0.9,0.2,0.05,52057,51445,26515,24930,37355,6,8574.16666666667
"349","Georgia","candler",9.5,59.4,20,0.6,0.6,0,32397,11031,5342,5689,7756,1,11031
"350","Georgia","carroll",5.3,75.6,14.4,0.4,0,0,43231,112595,54865,57730,82268,13,8661.15384615385
"351","Georgia","catoosa",2.6,90.8,1.7,0.6,0,0,50357,65375,31905,33470,49026,1,65375
"352","Georgia","chatham",2.9,44.3,42.85,1.65,0,0,38718,279290,134833,144457,206773,4,69822.5
"353","Georgia","chattooga",2.35,88.7,5.25,0.3,0,0,34929.5,25241,13007,12234,18985,1,25241
"354","Georgia","cherokee",8.05,82.6,5.65,0.8,0,0,65490,225944,111170,114774,154861,11,20540.3636363636
"355","Georgia","clarke",4.85,62.15,21.8,2.75,0,0,33365,120905,57448,63457,91932,6,20150.8333333333
"356","Georgia","clay",4.9,31.6,61.1,0,0,0,20438,3104,1510,1594,2304,16,194
"357","Georgia","clayton",9.6,13.5,70.1,3.5,0,0,39222,267234,127166,140068,169857,3,89078
"358","Georgia","clinch",3.55,62.7,29.9,0.25,1.95,0,23522.5,6791,3359,3432,4846,1,6791
"359","Georgia","cobb",9.1,57.5,23,3.8,0,0,70394,719133,348219,370914,480114,2,359566.5
"360","Georgia","coffee",9.6,58.4,25.6,0.2,0,0,30885,43003,21980,21023,30596,4,10750.75
"361","Georgia","colquitt",18.65,60.9,21.05,0,0,0,32568.5,46024,22869,23155,29304,2,23012
"362","Georgia","columbia",4.15,74.05,15.3,3.65,0,0,64835,136204,66418,69786,96740,9,15133.7777777778
"363","Georgia","cook",6.4,65.9,27.3,0,0,0,34283,17033,8200,8833,12092,51,333.980392156863
"364","Georgia","coweta",3.95,79.65,9.6,1.2,0,0,70535,133416,65194,68222,94187,2,66708
"365","Georgia","crawford",0.4,75.2,20,0.8,0,0,41092,12539,6406,6133,9714,12,1044.91666666667
"366","Georgia","crisp",2.35,50.2,44.55,0.65,0,0,32744,23314,11035,12279,17214,1,23314
"367","Georgia","dawson",2.6,94.1,0.8,0,0.3,0,60022,22673,11244,11429,17363,5,4534.6
"368","Georgia","decatur",4.2,51.3,28.1,0,0,0,32813,27378,13359,14019,19978,5,5475.6
"369","Georgia","dekalb",4.15,21.25,52.95,3,0,0,50513,716331,341362,374969,482653,7,102333
"370","Georgia","dodge",2.75,70.6,24.85,0.2,0,0,35454.5,21180,11215,9965,16277,5,4236
"371","Georgia","dougherty",2,19.8,73.9,0,0,0,30833,93310,43432,49878,68604,1,93310
"372","Georgia","douglas",7.3,46.95,36.05,1.4,0,0,54415,136520,65637,70883,93963,21,6500.95238095238
"373","Georgia","early",2,40.6,56.7,0,0,0,33684,10579,4899,5680,7867,1,10579
"374","Georgia","effingham",3.6,84.15,9.85,0.45,0,0,61308,54630,27196,27434,39197,2,27315
"375","Georgia","elbert",5,65.8,32.8,0,0,0,38795,19537,9262,10275,14764,1,19537
"376","Georgia","emanuel",2.55,64.85,32.5,0,0,0,33470,22731,11130,11601,16904,1,22731
"377","Georgia","evans",14.6,66.4,29.7,1.1,0,0,39583,10814,5024,5790,7497,1,10814
"378","Georgia","fannin",1.6,93.7,0.2,0,0,0,36694,23742,11531,12211,19356,2,11871
"379","Georgia","fayette",6,69.65,15.5,3.1,0,0,80175,108655,52720,55935,77826,17,6391.47058823529
"380","Georgia","floyd",4.8,77.3,11.2,0.85,0,0,42722.5,96169,46567,49602,69016,9,10685.4444444444
"381","Georgia","forsyth",6.9,80.9,1.6,5.7,0,0,86465,196236,97505,98731,124632,4,49059
"382","Georgia","franklin",3.6,85.5,9.6,0,0,0,40028,22110,10827,11283,16822,34,650.294117647059
"383","Georgia","fulton",4,38.2,40.1,2.3,0,0,51781,983903,478161,505742,688462,14,70278.7857142857
"384","Georgia","glynn",5.5,74.5,14.7,0.8,0.3,0,49851,81743,38647,43096,60147,1,81743
"385","Georgia","gordon",6.6,87.3,5.2,0.7,0,0,40097,55889,27738,28151,37891,1,55889
"386","Georgia","grady",5.9,65.2,21.9,0.05,0,0,35518.5,25243,12504,12739,17545,2,12621.5
"387","Georgia","greene",1.2,62.8,33.7,0.1,0,0,40476,16331,7972,8359,12502,14,1166.5
"388","Georgia","gwinnett",15.6,39.5,21.9,9.8,0,0,59780,859234,421395,437839,508673,2,429617
"389","Georgia","habersham",10.2,79.4,2.75,1.3,0.1,0,41236,43527,20573,22954,31027,1,43527
"390","Georgia","hall",18.2,73.55,5.25,1.2,0,0,51800.5,187916,93746,94170,116661,2,93958
"391","Georgia","hancock",1.3,29.9,67.7,0.75,0,0,29662,8881,4878,4003,7213,10,888.1
"392","Georgia","haralson",0.9,90.9,5.6,0.2,0.1,0,42284,28565,13951,14614,21341,1,28565
"393","Georgia","harris",2.2,78.2,18.1,0.4,0,0,62525,32776,16304,16472,25338,42,780.380952380952
"394","Georgia","hart",2.3,76.6,20,0.2,0,0,37132,25498,12615,12883,19621,1,25498
"395","Georgia","henry",5.5,48.5,37.9,1.6,0,0,60727,211512,101340,110172,147058,8,26439
"396","Georgia","houston",6.1,58.3,29.9,1.7,0,0,45976,147570,71562,76008,105036,6,24595
"397","Georgia","irwin",1.1,76.4,19.65,0.05,0,0,35309,9408,4798,4610,7226,1,9408
"398","Georgia","jackson",6,82.7,6.7,1.1,0,0,53654,61420,30418,31002,44020,32,1919.375
"399","Georgia","jasper",2.7,76.7,17.7,0.5,0,0,42770,13593,6658,6935,9975,9,1510.33333333333
"400","Georgia","jeff davis",10.8,75.5,16.8,0,0,0,35092,14990,7411,7579,10324,1,14990
"401","Georgia","jefferson",4,42.75,54.7,0,0.05,0,27353.5,16374,7916,8458,12150,47,348.382978723404
"402","Georgia","jenkins",7.65,56.65,33.15,0.35,0,0,25456.5,8922,4444,4478,6309,1,8922
"403","Georgia","johnson",0.3,75.2,20.6,2.4,0,0,37450,9794,5437,4357,7838,22,445.181818181818
"404","Georgia","jones",0.45,77.25,20.65,0.05,0,0,53493,28738,14006,14732,21530,5,5747.6
"405","Georgia","lamar",1.1,51.5,43.1,1,0.2,0,33527,18114,8653,9461,14098,1,18114
"406","Georgia","lanier",4.55,73.5,19.1,0.7,0,0,37160.5,10403,5237,5166,7657,1,10403
"407","Georgia","laurens",1.8,64.8,27.3,0.1,0,0,31853,47886,22810,25076,35288,2,23943
"408","Georgia","lee",1.8,76.3,17.6,1.8,0,0,56678,28946,14499,14447,20683,10,2894.6
"409","Georgia","liberty",12.25,39.8,39.3,1.3,0.3,0.1,41332,64427,32654,31773,44414,4,16106.75
"410","Georgia","lincoln",0.7,65.45,32.7,0.3,0,0,34011.5,7720,3705,4015,6189,26,296.923076923077
"411","Georgia","lowndes",4.6,60.9,27.5,0.7,0,0,40750,113203,55627,57576,82454,2,56601.5
"412","Georgia","lumpkin",3.9,91.9,1.75,0.2,0.4,0,45862.5,30921,15176,15745,24105,1,30921
"413","Georgia","macon",3,35.15,59.65,1.15,0.4,0,30117,14045,7720,6325,11103,7,2006.42857142857
"414","Georgia","madison",3.2,83.65,8,1,0.4,0,40973.5,28232,13938,14294,20992,27,1045.62962962963
"415","Georgia","marion",7.05,59.95,30.35,0.15,0,0.2,37228.5,8739,4394,4345,6455,28,312.107142857143
"416","Georgia","mcduffie",2.2,45.4,51.9,0,0,0,31362,21582,10274,11308,15776,1,21582
"417","Georgia","mcintosh",0.7,58,36.1,0,0.5,0.2,43584,14007,6828,7179,11293,2,7003.5
"418","Georgia","meriwether",2.35,56.8,37.6,0.45,0,0,36327.5,21297,10185,11112,16364,1,21297
"419","Georgia","miller",0,75.1,24.9,0,0,0,31726,5936,2837,3099,4543,1,5936
"420","Georgia","mitchell",5.3,55.3,44,0,0,0,32510,22982,11990,10992,17141,5,4596.4
"421","Georgia","monroe",2.3,77.6,16.9,0.6,0,0,50761,26915,13536,13379,20901,22,1223.40909090909
"422","Georgia","montgomery",5.6,75,17.9,0.4,0,0,35511,8968,4553,4415,6760,43,208.558139534884
"423","Georgia","morgan",4.8,78,16.3,0,0,0,52111,17900,8530,9370,13461,8,2237.5
"424","Georgia","murray",8.9,88.1,0.75,0.25,0,0,35120.5,39401,19280,20121,27319,3,13133.6666666667
"425","Georgia","muscogee",5.8,42.6,43.8,0.7,0,0,36199,200285,98321,101964,145688,3,66761.6666666667
"426","Georgia","newton",5.2,49.3,36.9,0.6,0,0,49003,102645,48786,53859,71991,2,51322.5
"427","Georgia","oconee",4.75,87.8,5.75,2.85,0,0,70063.5,34400,16817,17583,24072,1,34400
"428","Georgia","paulding",4.3,78.9,14,0.5,0,0,58320,147400,72089,75311,102693,2,73700
"429","Georgia","peach",5,35.75,42.15,0.85,0,0,40230.5,27086,13112,13974,20036,1,27086
"430","Georgia","pickens",2.05,95.65,0.9,0.45,0,0,49126.5,29740,14910,14830,23180,4,7435
"431","Georgia","pierce",4.75,81.25,5.85,0,0.05,0,37258.5,18934,9379,9555,13758,10,1893.4
"432","Georgia","pike",1.4,86.25,11,0.1,0,0,50870,17812,8730,9082,13154,8,2226.5
"433","Georgia","polk",15.4,71.1,15.8,0.2,0,0,37853,41215,20182,21033,28150,22,1873.40909090909
"434","Georgia","pulaski",4.5,57.2,34.4,0,0,0,42564,11590,4866,6724,9226,13,891.538461538462
"435","Georgia","putnam",7.7,81.4,7.2,0,0,0,47093,21247,10565,10682,16165,6,3541.16666666667
"436","Georgia","quitman",0,49.6,49.2,0.4,0.3,0,31487,2326,1106,1220,1856,1,2326
"437","Georgia","rabun",7.6,85.7,2.1,0,0.1,0,36184,16266,7981,8285,12514,1,16266
"438","Georgia","randolph",1.4,40.45,56.05,1.35,0,0,29674,7315,3732,3583,5585,10,731.5
"439","Georgia","richmond",2.6,36.5,59.5,0.9,0,0,35762,201291,97446,103845,149809,7,28755.8571428571
"440","Georgia","rockdale",6.3,32.3,46,1.3,0,0,54084,86901,41147,45754,60146,1,86901
"441","Georgia","screven",1.2,55.4,38.9,0,0.1,0,34671,14206,6953,7253,10864,1,14206
"442","Georgia","seminole",2.3,59.5,38.2,0,0,0,34740,8769,4113,4656,6741,3,2923
"443","Georgia","spalding",3.95,63.45,32.25,0.2,0.05,0,38206.5,63873,30884,32989,47122,1,63873
"444","Georgia","stephens",2.4,80.9,13.8,0.4,0,0,40665,25620,12352,13268,19513,3,8540
"445","Georgia","sumter",3.9,48.95,43.7,0.25,0,0,32404,31429,14894,16535,23107,4,7857.25
"446","Georgia","talbot",3,43.4,55.9,0.2,0,0,31250,6490,3140,3350,5232,1,6490
"447","Georgia","tattnall",6.9,58.6,32.5,0,0,0,29844,25302,14529,10773,19070,1,25302
"448","Georgia","taylor",1.5,57.7,40.4,0,0,0,29226,8401,4036,4365,6514,6,1400.16666666667
"449","Georgia","thomas",2.7,65.7,31.1,0.2,0,0,36910,44824,21239,23585,33215,2,22412
"450","Georgia","tift",6.3,64.6,22.4,0,0,0,42117,40787,19671,21116,29021,1,40787
"451","Georgia","toombs",10.3,60.8,29.75,0,0,0,34159,27210,12743,14467,18527,1,27210
"452","Georgia","towns",2.3,95.8,0.1,0,0.4,0,37828,10800,5213,5587,9113,1,10800
"453","Georgia","troup",1.95,57.7,31.55,1.1,0,0,39875.5,68867,33189,35678,49528,1,68867
"454","Georgia","turner",3.85,60.6,33.45,0.9,0.15,0,33572,8338,4284,4054,5925,1,8338
"455","Georgia","union",2.2,93,0.2,0.45,0,0,42202.5,21725,10648,11077,17793,19,1143.42105263158
"456","Georgia","upson",0,65,29.1,0,0,0,34946,26528,12701,13827,20242,1,26528
"457","Georgia","walker",0.8,92.2,5,0.2,0,0,44235,68285,33760,34525,52310,2,34142.5
"458","Georgia","walton",3.6,85.8,9.1,0.2,0,0,52930,86201,42055,44146,62369,3,28733.6666666667
"459","Georgia","ware",2.1,71.4,20.8,0.1,0,0,32384,35723,17751,17972,26603,1,35723
"460","Georgia","warren",0.8,37.65,58.75,1.25,0,0.1,27384.5,5561,2561,3000,4297,12,463.416666666667
"461","Georgia","washington",1,42.5,53.3,0.6,0,0,38879,20785,10467,10318,15891,44,472.386363636364
"462","Georgia","wayne",6.65,77.35,14.15,0,0.05,0,37944,30046,15421,14625,21993,28,1073.07142857143
"463","Georgia","webster",0.9,43.35,55.75,0,0,0,38176,2720,1370,1350,2074,6,453.333333333333
"464","Georgia","wheeler",1.6,62.1,35.85,0,0.2,0,25175,7956,5402,2554,6703,2,3978
"465","Georgia","white",0.9,91.8,3.3,0,0,0,43547,27791,13527,14264,21502,3,9263.66666666667
"466","Georgia","whitfield",24.5,68.9,3.05,0.4,0,0,42251.5,103456,51451,52005,62191,1,103456
"467","Georgia","wilcox",2.3,60.4,37.3,0.2,0,0,31776,8972,5252,3720,7068,1,8972
"468","Georgia","wilkes",1.45,57.9,31.95,0.6,0,0,33073,9991,4729,5262,7653,2,4995.5
"469","Georgia","wilkinson",1.6,62.6,31.9,0,0.1,0,40000,9386,4579,4807,7088,1,9386
"470","Georgia","worth",1.3,71.3,25.7,0,0,0,37442,21156,10208,10948,16005,1,21156
"471","Hawaii","hawaii",10.8,29.7,0.4,19.1,0,9.5,51659,191482,95939,95543,139714,6,31913.6666666667
"472","Hawaii","honolulu",7.6,16.5,0.9,43.7,0,4.9,75750,984178,498129,486049,699237,10,98417.8
"473","Hawaii","kauai",11,29.9,0.3,27.9,0.2,6.5,61597,69691,34971,34720,49430,3,23230.3333333333
"474","Hawaii","maui",9.15,32.5,0.35,20.9,0,7.15,63966,160863,80790,80073,113268,4,40215.75
"475","Idaho","ada",6.4,86.3,0.6,2.2,0.3,0,56536,417501,208879,208622,298836,3,139167
"476","Idaho","adams",3.95,92.25,0,0.1,2.05,0,37684.5,3880,2049,1831,3134,15,258.666666666667
"477","Idaho","bannock",6.75,86.9,0.4,0.7,0.8,0,44726.5,83604,41666,41938,59298,1,83604
"478","Idaho","bear lake",4.05,93.85,0.55,0.95,0.15,0.05,50031.5,5939,2981,2958,4313,1,5939
"479","Idaho","benewah",3.25,84.55,0.3,0.5,8.95,0.05,39463,9088,4581,4507,6990,1,9088
"480","Idaho","bingham",16.95,74.9,0.15,0.4,0.55,0,49279,45407,22715,22692,28821,2,22703.5
"481","Idaho","blaine",12.85,83.15,0.1,0.95,0,0,58912.5,21309,10836,10473,14593,4,5327.25
"482","Idaho","bonner",3.1,93.4,0,0.4,0.4,0,39911,41066,20563,20503,32317,1,41066
"483","Idaho","bonneville",9.6,86,0.2,0.5,0,0,56000,107788,53404,54384,71043,2,53894
"484","Idaho","boundary",4.2,91.35,0.2,0.05,1.8,0,39804.5,10961,5596,5365,8192,1,10961
"485","Idaho","butte",6.1,87.6,2,0.5,0.3,0,37891,2653,1424,1229,1928,5,530.6
"486","Idaho","canyon",21.7,73.8,0.2,0.4,0.4,0,41810,198921,98609,100312,128228,2,99460.5
"487","Idaho","caribou",4.75,94.8,0.1,0.15,0.05,0,58261,6808,3429,3379,4728,1,6808
"488","Idaho","cassia",21.2,77.05,0,0.45,0.5,0,46079.5,23369,11866,11503,13796,1,23369
"489","Idaho","clark",41.4,58.2,0,0,0,0,33672,901,440,461,432,29,31.0689655172414
"490","Idaho","clearwater",3.3,92.4,0.15,0.35,1.6,0.1,38814,8560,4736,3824,7123,2,4280
"491","Idaho","custer",2.7,95.2,0,0,0.6,0.4,39457,4234,2169,2065,3434,6,705.666666666667
"492","Idaho","elmore",17.2,75.4,2.1,2.5,0.9,0,37623,26175,13509,12666,17797,3,8725
